chamber,record ID,datetime,temperature setpoint,temperature actual,rh setpoint,rh actual,watering setpoint,watering actual
2,fe00be9cb476f9439aa7372b,2019-01-02 03:17,21.0,21.0,60.0,61.0,50.0,50.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:18,21.0,20.899,60.0,61.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:19,21.0,20.899,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:20,21.0,21.0,60.0,60.0,50.0,50.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:21,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:22,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:23,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:24,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:25,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:26,21.0,21.0,60.0,60.0,50.0,50.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:27,21.0,21.0,60.0,60.0,50.0,50.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:28,21.0,21.0,60.0,60.0,50.0,50.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:29,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:30,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:31,21.0,21.0,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:32,21.0,21.0,60.0,61.0,50.0,50.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:33,21.0,20.899,60.0,60.0,50.0,51.0
2,fe00be9cb476f9439aa7372b,2019-01-02 03:34,21.0,20.899,60.0,60.0,50.0,50.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:35,21.0,20.899,60.0,60.0,50.0,51.0
2,b2cfd30d7922ee4f999edc3a,2019-01-02 03:36,21.0,20.899,60.0,59.0,50.0,50.0
